INFO:root:JBL 2020-06-09 1285900 1345900 975100 1602400 1256800
INFO:root:JBL 2020-06-16 1813100 1058800 1477600 1277800 826100
INFO:root:JBL 2024-06-20 1120700 1069400 738800 915400 1919100
INFO:root:JNJ 2021-01-29 6818000 8137000 9924400 14205700 14207300
INFO:root:JNPR 2021-07-29 1721600 1900400 2654600 1916100 4939600
INFO:root:JPM 2020-11-04 10391700 16389500 14208800 15194500 15011600
INFO:root:K 2023-06-28 2219141 3245268 3474243 4967267 2293265
INFO:root:KDP 2022-10-28 4461000 6020900 6972100 5628700 7665600
INFO:root:KEY 2020-06-11 16029800 15875800 24089200 14806500 24688800
INFO:root:KEY 2020-11-04 5671500 7233000 7154100 6659500 9870500
INFO:root:KEY 2021-12-21 8929500 7643900 11667900 8581400 19772200
INFO:root:KEY 2023-05-05 20468700 19577100 23150000 44634700 34854400
INFO:root:KEYS 2020-05-27 1485000 1663300 3562100 1959600 1542400
INFO:root:KEYS 2022-08-22 795600 692500 632400 1033000 1682100
INFO:root:KIM 2020-04-07 9413000 11178700 9015300 8732800 8405100
INFO:root:KIM 2020-05-18 7994900 12131400 9375800 13396500 9649300
INFO:root:KIM 2020-11-03 3235500 3993000 4403900 3599300 4037100
INFO:root:KKR 2020-04-06 4780000 4936600 5575900 4388700 3557300
INFO:root:KKR 2022-11-17 2475200 6769600 6603000 3105000 3339400
INFO:root:KLAC 2023-05-25 1170600 1187900 1064600 685800 753100
INFO:root:KMI 2020-06-11 11732600 10676100 14209700 21611600 19012500
INFO:root:KMX 2020-05-05 2782100 2527400 1880800 1969500 2088200
INFO:root:KMX 2020-09-24 948500 839300 1224500 1251600 1778900
INFO:root:KO 2021-12-06 14754300 22712500 30485200 18719600 17074200
INFO:root:L 2022-02-25 681400 575500 763500 663300 675800
INFO:root:LDOS 2020-04-06 1369500 1346100 1801200 1054300 2436400
INFO:root:LEN 2020-04-17 4175100 5443400 3548900 2833500 3124300
INFO:root:LEN 2022-02-09 2506800 1890900 1515700 2629200 2826500
INFO:root:LHX 2020-06-11 1773800 1510300 1744200 1490100 1489300
INFO:root:LII 2023-09-22 253800 506900 208300 170600 141700
INFO:root:LIN 2020-04-06 2301600 2480500 3142300 3822000 3369800
INFO:root:LIN 2020-04-17 2495400 3206800 2087700 2372800 2025500
INFO:root:LIN 2020-06-24 1878100 1577400 1563800 4635000 1510800
INFO:root:LIN 2020-11-02 1323700 1252300 1566400 2297200 2239900
INFO:root:LIN 2022-02-10 1730400 1556300 3291600 2533400 1993000
INFO:root:LIN 2022-02-22 2209700 1774400 1697600 1805400 2055900
INFO:root:LIN 2022-02-25 1805400 2055900 2871400 3590700 3391600
INFO:root:LIN 2022-12-15 1849300 966900 1262900 1246900 1969400
INFO:root:LIN 2023-12-13 2207000 2263700 1914100 1483700 1653400
INFO:root:LKQ 2020-04-07 2951000 4170400 3058700 3097300 2896800
INFO:root:LKQ 2020-05-18 2126300 1967600 1550900 2120300 2052600
INFO:root:LLY 2024-05-03 2608800 2009200 2665600 7437100 2802100
INFO:root:LOW 2020-04-15 9422300 7854900 4715600 6543100 5489700
INFO:root:LRCX 2024-01-26 14863000 18628000 13652000 8243000 19276000
INFO:root:LVS 2020-04-07 7415000 5226500 7348900 6400200 8805500
INFO:root:LVS 2020-05-26 5007800 7804100 5936000 6946200 6378500
INFO:root:LVS 2024-11-08 6325400 4848900 7091700 7339200 6280200
INFO:root:LW 2020-04-15 1977700 2614700 1857500 2046900 1071800
INFO:root:LYB 2022-06-03 2287500 3209100 3409900 6727900 2402000
INFO:root:LYB 2022-09-13 3643200 3221000 2463200 1583400 1436300
INFO:root:LYB 2022-11-04 2135300 5161900 3154400 3451000 4025800
INFO:root:LYB 2023-03-20 1500100 2241300 2582200 2946500 3575200
INFO:root:LYV 2020-10-12 1358900 1814600 1942800 1174600 1525300
INFO:root:MA 2020-04-01 11654800 12642700 9957900 7819300 5765800
INFO:root:MA 2021-07-23 3773000 2706500 6814400 3542200 2393100
INFO:root:MAR 2020-04-07 6097800 5173600 7651300 8062700 10622200
INFO:root:MAR 2020-05-01 4540300 3545000 5419500 4210900 7369500
INFO:root:MAR 2021-11-29 1126800 1879800 2268900 1926300 1532800
INFO:root:MAR 2022-10-07 1871000 2100800 2107000 2128600 1489000
INFO:root:MAS 2023-10-26 1981600 1806200 1483700 1400900 2016400
INFO:root:MCD 2020-04-06 6441400 5621700 4519900 4668900 4803200
INFO:root:MCD 2020-04-22 3863800 4961500 7120800 6467600 3856500
INFO:root:MCD 2020-06-11 3881500 3469100 4728300 4443900 3728600
INFO:root:MCHP 2020-04-15 9534600 8663800 13348200 12136600 4896800
INFO:root:MCHP 2020-05-01 3385000 4548600 6619200 7225000 7414800
INFO:root:MCHP 2022-09-13 4490900 3780300 3703900 4178100 3564500
INFO:root:MCHP 2023-11-02 8532300 4571700 4197600 6769600 6721800
INFO:root:MCK 2020-06-16 1272200 787100 1435600 1570400 894600
INFO:root:MCO 2022-12-15 596000 842700 620400 870200 1067600
INFO:root:MDB 2022-08-25 916000 845200 1167200 816400 588600
INFO:root:MDB 2023-04-26 947800 706700 834400 1222700 1310900
INFO:root:MDB 2024-12-10 1278900 922000 1392900 1003100 1811200
INFO:root:MDT 2021-10-18 4116300 3588300 4298100 4063500 4658000
INFO:root:MELI 2022-02-03 636600 715500 642400 555800 475900
INFO:root:MELI 2023-08-03 435700 628300 447400 504300 380800
INFO:root:MELI 2024-11-29 439300 385500 414200 655900 393000
INFO:root:MET 2020-04-06 7336500 6287300 8939400 5379300 7140500
INFO:root:MET 2020-05-18 8669300 6866700 7751900 7859000 5742600
INFO:root:MET 2023-03-21 10247300 10939900 9897600 7764300 13077500
INFO:root:MET 2024-11-06 3121000 2737700 7360300 2661000 2427400
INFO:root:META 2020-04-22 21011800 17423000 23593200 20974800 16110700
INFO:root:META 2020-11-10 27165700 17961900 35364400 23823600 13891000
INFO:root:META 2022-09-13 22634200 19339800 16831200 22530800 22086800
INFO:root:MGM 2020-11-12 8346800 9641900 7146900 25238700 10639700
INFO:root:MGM 2022-11-10 7759500 14339200 8346400 6168600 5694200
INFO:root:MHK 2020-04-07 1101600 1034600 1218300 1639000 1078300
INFO:root:MHK 2022-03-30 585400 596200 786300 677800 937400
INFO:root:MKC 2024-06-27 2034500 1805500 2282000 2245200 2095100
INFO:root:MLM 2020-06-16 549000 800300 508100 798800 599800
INFO:root:MMM 2020-02-13 3729367 4082905 3272495 3294741 2721020
INFO:root:MMM 2020-06-11 4394463 3445317 5414531 3573170 3781274
INFO:root:MO 2020-06-11 8422500 7842200 10776200 10509300 11903200
INFO:root:MO 2024-08-01 8777200 10341100 6995700 6272600 8663000
INFO:root:MOH 2024-10-24 492900 2381700 944200 948100 1008500
INFO:root:MPC 2020-02-18 5589000 4114100 6780700 8065000 6661100
INFO:root:MPC 2020-02-24 6661100 6811500 5258000 7065100 13576300
INFO:root:MPC 2020-06-11 9151200 9239300 10867700 14498100 8264500
INFO:root:MPC 2020-10-01 8669200 9454400 6647200 7496000 4856600
INFO:root:MPC 2021-07-21 4934900 7799800 7348800 6763600 10787800
INFO:root:MPC 2022-07-15 6299900 3825500 4046500 4458200 4485900
INFO:root:MPC 2024-08-06 1744400 2357800 1852900 1363300 2599700
INFO:root:MPWR 2021-03-12 808800 659100 723000 1054600 572200
INFO:root:MPWR 2022-09-09 545000 1403100 705600 408800 386900
INFO:root:MPWR 2023-05-25 638000 1017600 532300 554000 566400
INFO:root:MRNA 2022-12-13 3525400 3392300 3579300 3414000 3497800
INFO:root:MRVL 2020-02-11 9256100 10544100 10777700 4263900 20910400
INFO:root:MRVL 2024-03-21 27385900 21934700 18469300 11330500 19428300
INFO:root:MSCI 2021-12-14 373300 302400 258600 347100 192600
INFO:root:MSCI 2022-10-07 377600 501800 307000 375400 319900
INFO:root:MSFT 2020-11-04 36700300 51195600 31432600 36953700 30842200
INFO:root:MSFT 2022-10-07 27484200 35694800 28880400 34888400 20347100
INFO:root:MSFT 2024-04-26 21029900 30276500 20286900 15734500 15065300
INFO:root:MSI 2020-04-21 822200 821300 867000 767300 941700
INFO:root:MSTR 2021-12-07 5870000 6640000 7637000 4994000 8091000
INFO:root:MSTR 2022-03-10 4028000 3182000 3406000 4722000 4432000
INFO:root:MSTR 2024-06-13 10956000 11623000 12627000 7265000 11412000
INFO:root:MTB 2020-11-09 1012000 1259100 1704900 2235100 1104600
INFO:root:MTB 2021-12-21 821100 1044300 887300 1176600 1977200
INFO:root:MTB 2022-07-15 778700 862800 1084300 757700 1004400
INFO:root:MTB 2024-04-15 786400 969000 750500 1181100 973300
INFO:root:MTCH 2024-08-05 3176600 6290000 4331600 21731500 9198900
INFO:root:MU 2024-03-11 23430400 20913200 12887500 14232400 24843300
INFO:root:MU 2024-11-12 15765800 12071900 20304500 13569800 13045700
INFO:root:NCLH 2020-04-13 33277200 24203800 40974200 56733100 28293100
INFO:root:NCLH 2020-09-25 21691000 34292600 32507000 21506800 21249100
INFO:root:NCLH 2023-08-01 9869300 9496200 11037300 22799800 11234900
INFO:root:NDSN 2020-04-06 438300 390700 446400 367000 267400
INFO:root:NEE 2020-09-16 7158000 4781600 4362800 3932800 3916400
INFO:root:NEM 2020-03-02 10402900 14746600 11595000 8875600 13346800
INFO:root:NEM 2020-08-17 6067700 5607100 11407200 8270200 5629400
INFO:root:NKE 2020-04-21 5077600 6397200 8053900 9373800 8111400
INFO:root:NKE 2021-12-21 5972300 4872200 7144600 7138100 7705100
INFO:root:NKE 2022-10-04 8521600 9890300 9423300 19339200 48176100
INFO:root:NKE 2022-12-21 8655300 7528500 7500700 14083600 10620300
INFO:root:NOW 2020-10-29 831300 857900 845200 1621200 1204100
INFO:root:NOW 2024-02-22 1785900 774100 1056600 1141000 1485500
INFO:root:NRG 2021-03-01 5459400 5257700 4828100 3443400 2330500
INFO:root:NSC 2024-10-22 1012400 1077900 690900 1996100 1332500
INFO:root:NTAP 2023-06-01 1222700 1260200 2109500 1807100 2825900
INFO:root:NTRS 2020-05-18 1271900 994900 1180700 1214800 1184400
INFO:root:NTRS 2021-12-21 546000 743700 597700 874100 1435000
INFO:root:NUE 2020-04-17 3152100 3478600 3278100 3349400 3675800
INFO:root:NUE 2020-05-18 1614100 2326800 1924900 2895100 2669600
INFO:root:NUE 2020-06-09 1580600 1642700 1514300 1933500 2276200
INFO:root:NUE 2020-06-16 2600600 2012800 1819900 2771400 1897000
INFO:root:NVDA 2020-02-24 528016000 1041924000 620164000 694332000 810052000
INFO:root:NVDA 2020-05-01 424160000 352328000 479388000 442904000 379160000
INFO:root:NVDA 2022-09-13 743157000 535751000 512657000 624873000 486612000
INFO:root:NVDA 2023-02-23 675474000 420575000 412026000 465888000 410015000
INFO:root:NVDA 2024-02-22 602580000 504917000 420122000 495327000 704833000
INFO:root:NWS 2021-09-21 538200 766300 696400 521700 1541700
INFO:root:NWS 2022-09-13 645900 666300 794500 831900 575300
INFO:root:NXPI 2023-05-26 2910600 1988000 1485400 1832900 3235200
INFO:root:NXPI 2024-11-06 2134400 2401900 3540600 2224100 2935900
INFO:root:O 2020-06-11 2730362 2405076 5100866 3351730 2566790
INFO:root:O 2023-11-02 3336300 4299200 4107900 36132700 18220500
INFO:root:OKE 2020-06-11 5557800 5622900 8042600 6238900 5534400
INFO:root:OKE 2021-07-21 1995400 2144700 2497900 1882400 5003600
INFO:root:OKE 2022-08-30 1954500 2008000 2441500 1928400 1650700
INFO:root:OMC 2020-05-18 1833700 1937700 1619100 2630200 3047600
INFO:root:OMC 2020-07-28 1712100 1283100 1412000 2647300 2397600
INFO:root:ON 2020-06-24 16436800 18130500 5942600 7333700 10001200
INFO:root:ON 2024-04-24 5214700 6826300 8437300 9857300 7414900
INFO:root:ORCL 2022-06-14 5274700 5675700 5253500 6824900 10256100
INFO:root:ORCL 2023-07-03 19731600 8987000 6970400 9240500 9234300
INFO:root:ORCL 2024-12-10 8859700 8917100 8906300 6398100 10503400
INFO:root:OXY 2021-09-22 16350300 25212400 13235200 25230600 20470000
INFO:root:OXY 2021-12-21 12525700 14116400 19091700 13027200 23302200
INFO:root:OXY 2022-07-11 27244400 28036800 39977000 30682700 25249700
INFO:root:PANW 2022-11-10 9373200 22368200 20263200 10879600 11929800
INFO:root:PANW 2023-02-22 4192200 6274400 11375400 7781600 7119000
INFO:root:PANW 2024-02-26 5435200 6525800 20917600 87630400 38594600
INFO:root:PARA 2022-09-13 10100400 16381600 9966400 10065200 9158000
INFO:root:PARA 2023-11-08 15194100 16678200 23944800 31911200 22297000
INFO:root:PAYC 2020-11-04 303500 341900 319700 298000 424200
INFO:root:PCAR 2020-06-11 2209950 1973250 3774450 2671200 2113350
INFO:root:PCAR 2024-10-22 2721100 2574300 2903200 2440700 2997500
INFO:root:PDD 2020-02-04 7780100 3040600 1673000 7195800 4919000
INFO:root:PDD 2020-11-17 8765200 9735900 11958300 32078700 29482800
INFO:root:PDD 2021-12-07 13258200 11687100 12936000 12814500 21941300
INFO:root:PDD 2022-03-16 10929000 7731200 18296900 17274400 32943500
INFO:root:PDD 2022-11-16 10251200 9125700 12182100 12816800 13099500
INFO:root:PDD 2023-05-31 11939800 6895700 9350100 11727400 26306500
INFO:root:PDD 2023-09-22 6041400 19029800 6454300 4459500 7978900
INFO:root:PDD 2024-10-08 33992100 24353800 35954200 18784000 21043000
INFO:root:PDD 2024-11-08 7390200 3729800 5301300 6005100 9902400
INFO:root:PFG 2020-04-15 2556700 2163200 3185400 2436600 2120500
INFO:root:PFG 2023-05-05 1237200 1713400 1972400 1600000 1405800
INFO:root:PH 2024-02-14 649100 529600 478900 565300 575500
INFO:root:PHM 2020-04-07 3817900 5156000 6250400 6392500 5619200
INFO:root:PHM 2020-05-01 4055900 5020200 4389100 8080400 5873500
INFO:root:PHM 2024-10-22 1087300 1397400 1246300 1430500 1657100
INFO:root:PKG 2024-04-29 2529200 689100 1436800 871000 541800
INFO:root:PLTR 2021-02-19 45177200 52094900 60925600 180294300 151007000
INFO:root:PLTR 2023-02-14 38845500 42201800 35105500 33366700 43042400
INFO:root:PLTR 2024-05-07 30104900 30511900 34665900 30396100 55976400
INFO:root:PLTR 2024-08-06 26038800 31819900 29111600 31189600 56092600
INFO:root:PLTR 2024-11-05 36729700 26154700 31309200 50973400 33722500
INFO:root:PNC 2022-02-25 1569900 1884500 1636300 2659400 2035400
INFO:root:PNR 2020-06-09 1025800 1256100 1525800 952100 1126800
INFO:root:PPG 2020-04-06 1669600 1579100 1897100 2031800 3956300
INFO:root:PPL 2020-04-07 6449900 5682900 6263200 6068100 7589500
INFO:root:PRU 2020-04-07 3227000 4656000 4233900 3999400 4530000
INFO:root:PRU 2020-05-18 1996100 2183600 2559500 3847000 3204500
INFO:root:PRU 2020-06-11 5487400 5616500 5575800 5548500 3426500
INFO:root:PSA 2024-04-10 590800 642800 499700 437100 468800
INFO:root:PTC 2022-11-17 697400 1239800 1191700 671600 845200
INFO:root:PYPL 2020-11-09 12029700 14386000 31656000 16107000 15188500
INFO:root:PYPL 2022-10-10 10641900 10416300 11239500 9803500 8652300
INFO:root:PYPL 2023-02-06 10889100 10301000 15730300 13221600 16906600
INFO:root:QQQ 2024-11-06 28014100 29756000 41245200 33655800 23291600
INFO:root:RCL 2020-06-11 18385800 33102100 61286500 32661300 22273600
INFO:root:RCL 2020-07-15 9986200 12332700 13952500 20560000 13636900
INFO:root:RCL 2024-08-06 2939100 2431100 3728100 4464100 4926700
INFO:root:REG 2020-05-18 1482500 1128900 1638700 1186800 2250400
INFO:root:RF 2022-02-25 6396100 17784200 16611500 10644100 8168200
INFO:root:RJF 2023-03-27 3164900 2616900 1903900 2139200 2463500
INFO:root:RJF 2023-05-05 4626500 3132400 1530800 1665400 1276700
INFO:root:RMD 2022-11-10 597800 681600 698700 657800 508800
INFO:root:ROK 2020-05-01 876200 850600 1057900 2397600 1492700
INFO:root:ROK 2022-12-15 847600 542200 663800 676300 1354400
INFO:root:ROL 2023-10-26 1601100 9196800 2974900 2747700 3132100
INFO:root:RTX 2021-01-26 6980800 7381800 4657700 7366800 4558100
INFO:root:RVTY 2023-11-03 972000 1928700 4228600 2138200 1667400
INFO:root:SBAC 2023-07-20 806400 867100 779600 2253100 1307100
INFO:root:SBUX 2020-03-24 23354300 25045200 28770600 25167400 28420600
INFO:root:SBUX 2020-04-21 11191800 10912000 10642500 11946800 14268400
INFO:root:SBUX 2022-04-04 7048100 5981000 8963200 8122100 11306100
INFO:root:SLB 2020-06-11 13986600 20361300 26486400 21082500 17914700
INFO:root:SLB 2021-08-23 7430800 9864300 10539800 9697100 18962600
INFO:root:SLB 2023-03-21 10914700 10345900 18103300 16769500 20723800
INFO:root:SMCI 2020-11-04 2203000 3379000 2430000 2076000 7399000
INFO:root:SMCI 2024-11-18 60549600 71258400 44022500 55525500 95152100
INFO:root:SMCI 2024-12-02 118032600 159607100 170113700 95313000 63261300
INFO:root:SNA 2020-04-17 652400 718200 449000 823300 531500
INFO:root:SNA 2020-06-11 686500 446900 963000 498500 525600
INFO:root:SNPS 2024-12-05 767700 771600 598600 742500 765400
INFO:root:SPG 2020-06-24 11006200 8312400 8103300 13314800 6269600
INFO:root:SPG 2021-05-11 2627800 2730600 2454000 2044200 2686000
INFO:root:STLD 2020-04-17 1285000 1666900 1739400 1352900 1624500
INFO:root:STLD 2020-06-11 3567700 2683300 2078200 1777500 2218900
INFO:root:STT 2020-05-26 1836400 2540800 1801600 1909500 1667100
INFO:root:STT 2021-11-26 1367900 1156100 1229000 1467000 1518600
INFO:root:STT 2022-03-09 3963800 2710300 1866000 3271200 2064800
INFO:root:STT 2022-11-17 1690900 2284300 2897900 3105300 2681400
INFO:root:STX 2020-03-02 2355700 3115800 3426900 3056800 4479900
INFO:root:STX 2022-01-27 2063200 2158100 2735400 3036700 2324900
INFO:root:STX 2022-11-04 5480800 4390500 4408000 2528800 2400300
INFO:root:STX 2023-03-29 1680100 2025600 2950300 1758100 2265900
INFO:root:STX 2023-06-20 2142600 2347200 2341100 1791000 2613300
INFO:root:STX 2024-04-02 2454100 1835000 7346800 2762500 3296300
INFO:root:STZ 2020-06-11 1201500 1898800 1753200 960100 1135300
INFO:root:SWK 2020-04-06 1814000 1314000 2102300 1907900 2042000
INFO:root:SWK 2020-04-30 1230900 1536800 2213000 1433800 1922600
INFO:root:SWK 2022-10-07 1528200 1893500 2049700 2125700 1185500
INFO:root:SWK 2024-08-02 2631000 3723800 2980400 4228900 4772600
INFO:root:SWKS 2020-05-05 2113000 2203900 2051800 2552600 2358900
INFO:root:SWKS 2020-06-11 2222100 2216300 3555300 2715500 2019400
INFO:root:SWKS 2021-04-30 1366900 2426700 3746800 2057800 1538700
INFO:root:SYF 2020-04-07 7263600 10746700 12834500 9770100 12080000
INFO:root:SYF 2020-05-01 9048100 12224400 11560300 10486400 14835400
INFO:root:SYF 2022-03-29 8499800 6068900 5479700 6269700 5116800
INFO:root:SYK 2020-04-06 3398900 2325900 2876200 3238100 2140100
INFO:root:SYY 2020-05-01 8693900 7246300 7303200 7775300 5109800
INFO:root:SYY 2020-11-03 3163100 3537800 4212400 3873700 4689900
INFO:root:T 2020-04-21 45209039 42290546 49706800 43074884 45884809
INFO:root:T 2020-06-11 36888361 40729947 61816766 45385793 42645378
INFO:root:T 2022-02-25 60662502 61712434 62595410 62168288 50233222
INFO:root:TDG 2023-03-15 215400 201400 284200 459500 480400
INFO:root:TDG 2024-11-07 219000 268400 218000 179600 166500
INFO:root:TEAM 2021-12-14 1620500 2189600 906700 1427400 694800
INFO:root:TEAM 2023-02-03 1934500 2758100 2486100 1790400 2036300
INFO:root:TEL 2020-05-07 2743200 2241300 1510200 1256200 1634000
INFO:root:TEL 2020-06-09 2366600 2316800 2334300 1747400 2753400
INFO:root:TEL 2024-02-22 1953300 2789900 2587900 1951800 2012800
INFO:root:TER 2020-04-15 2591800 2910600 1912000 2686600 908200
INFO:root:TFC 2020-11-04 4024200 7172200 4418800 5415000 6478000
INFO:root:TFC 2020-11-16 4892500 10476500 6279300 5777100 4603400
INFO:root:TFC 2022-02-25 3877400 4675100 4008400 4939600 5640300
INFO:root:TFX 2022-11-10 446200 311400 292700 209400 236300
INFO:root:TJX 2020-02-26 3498200 3384500 3015200 4681000 5638500
INFO:root:TJX 2020-05-01 8092400 9493400 10028200 14079500 10941200
INFO:root:TPL 2020-06-11 44400 73200 192900 170400 100800
INFO:root:TPR 2020-02-07 4661200 4950200 5261500 4588300 4885800
INFO:root:TPR 2020-04-17 5924300 7289300 3925800 3227600 4336300
INFO:root:TPR 2023-02-09 4295100 3828100 2524800 3199300 4120600
INFO:root:TRGP 2020-02-24 1617600 1631700 1725200 2485300 5043300
INFO:root:TRGP 2020-06-11 5412400 5261500 4203100 4715100 4973700
INFO:root:TRMB 2021-02-02 1569700 1072800 1500200 1895800 2094800
INFO:root:TRMB 2022-10-07 1379000 1345200 1290100 2017200 7074500
INFO:root:TROW 2020-04-17 1278000 1772800 1192000 2505900 1228800
INFO:root:TROW 2022-09-13 1898600 1720900 1757000 1951000 1527600
INFO:root:TROW 2022-10-07 1581200 2099400 1833500 1440400 1039000
INFO:root:TROW 2024-06-14 637800 649800 862300 867400 1756000
INFO:root:TRV 2020-06-11 1774200 1695300 3129600 3168200 2875400
INFO:root:TSCO 2022-05-18 6082000 5122000 4478000 3870500 4354500
INFO:root:TSLA 2020-09-28 259220400 328430400 238742400 285222600 289683300
INFO:root:TSLA 2023-08-21 98866600 98595300 88197600 112484500 120718400
INFO:root:TSLA 2024-04-24 97000000 82439700 96098800 86005100 107097600
INFO:root:TSN 2021-02-11 1597200 1324900 1667600 2478200 2515700
INFO:root:TTD 2022-12-15 3952700 3178200 2444900 3609800 5516200
INFO:root:TTD 2023-11-10 4675300 4708200 3047800 3074100 3857500
INFO:root:TTWO 2022-08-29 1363400 1584200 1172700 1012800 1004800
INFO:root:TTWO 2024-02-09 1105500 1120900 1530300 925000 1406000
INFO:root:TXN 2020-02-04 5890900 4397500 4535000 5521300 5782500
INFO:root:TXT 2020-05-18 1320400 1695100 1381700 1588400 1679500
INFO:root:UAL 2022-04-13 12020400 15403100 11385900 9124100 10624300
INFO:root:UAL 2022-07-21 11847700 9181800 7702500 11729800 10518100
INFO:root:UAL 2025-01-13 3429200 4154500 7051000 4995400 5458200
INFO:root:UBER 2020-07-15 34874700 24602400 25061800 13586300 19604800
INFO:root:UBER 2022-10-11 19940800 25462200 21458500 25399500 19690200
INFO:root:UBER 2024-08-06 16907000 16506200 18209700 18967900 27654600
INFO:root:UBER 2024-10-17 17251100 15033600 57290500 14752400 14858500
INFO:root:UDR 2020-06-11 1928400 1641400 2512700 2248500 1546600
INFO:root:UHS 2022-10-24 464400 573700 622600 468400 438500
INFO:root:UPS 2020-06-11 3633800 2768400 5026800 4561100 4567900
INFO:root:UPS 2023-09-14 3883500 3013200 3561500 3638000 6232500
INFO:root:UPS 2023-11-14 2931300 2952600 2896600 3411100 5683900
INFO:root:UPS 2024-10-24 4056700 3800700 3237500 4414000 3280100
INFO:root:URI 2020-06-16 1931400 1435500 1502700 2002100 1315400
INFO:root:URI 2020-11-04 1014800 1153800 1151500 1234400 1327400
INFO:root:URI 2022-09-13 657400 662800 500600 546700 469500
INFO:root:USB 2021-12-21 4763100 4585600 6417600 7989200 14924000
INFO:root:USB 2022-02-25 3994100 4721800 6264900 7458300 8561100
INFO:root:VLO 2021-08-23 1944000 2993300 3256700 3082600 5267900
INFO:root:VLO 2022-07-15 4351400 3675200 2940100 3152500 3118800
INFO:root:VOO 2020-04-06 11170600 8727800 10386300 13710100 6547000
INFO:root:VOO 2020-04-21 7666400 6631100 4888900 6165700 6738800
INFO:root:VOO 2020-06-11 5568100 3818600 6015500 5559700 4686400
INFO:root:VRSN 2022-11-10 689400 500900 858800 592700 620100
INFO:root:VRTX 2022-05-02 1774300 1688700 1446500 1240000 1620700
INFO:root:VST 2024-08-02 11659200 4229800 4846500 6362500 15755900
INFO:root:VTRS 2022-11-07 7309600 9832900 7649000 7386600 8033000
INFO:root:VZ 2020-03-02 15704300 18520900 19384900 16803600 25907200
INFO:root:WAB 2020-06-10 843300 1944100 1159500 1966500 1872800
INFO:root:WAT 2024-04-23 312500 441700 614600 687000 466300
INFO:root:WBA 2020-11-17 12109900 18133200 7338300 5858400 6447500
INFO:root:WBD 2020-04-17 5039500 4954600 4384700 3237200 3826200
INFO:root:WBD 2022-11-02 22539800 24247100 23608500 19055900 21383700
INFO:root:WBD 2023-11-08 23004200 20037500 29635200 25061000 20804800
INFO:root:WDC 2020-05-08 9258600 25139100 8890800 6205900 3930200
INFO:root:WDC 2021-11-26 5243100 4059300 4454600 3832900 8367000
INFO:root:WDC 2022-09-13 2851200 3443700 4086900 4095900 3525000
INFO:root:WDC 2022-11-04 6786500 4829100 4432300 8759100 4148600
INFO:root:WELL 2020-04-07 5214200 6286900 5002900 3825400 5650000
INFO:root:WFC 2020-07-15 36920500 38413400 38118900 56483300 51038800
INFO:root:WFC 2021-11-26 17802700 19198200 30548400 28549400 28024400
INFO:root:WRB 2020-05-01 2223900 2465325 1900575 2335950 1928475
INFO:root:WRB 2020-05-18 1637550 1577025 1862100 2666475 2970450
INFO:root:WTW 2020-02-06 657000 717800 478200 560800 595900
INFO:root:WY 2020-05-01 4433800 3279200 3557300 4365100 4741400
INFO:root:WY 2020-06-09 5384400 4758000 4155200 5030900 5856400
INFO:root:WYNN 2020-04-07 7156100 5341600 6244600 4688300 7994100
INFO:root:WYNN 2020-11-12 4412300 5303100 3461900 18916800 5302700
INFO:root:WYNN 2022-03-16 4978600 5575500 2337900 3624700 6019000
INFO:root:XEL 2020-05-18 2529000 2426200 2325900 4288000 5046500
INFO:root:XOM 2020-06-11 23418000 18731400 41328900 33579400 27276900
INFO:root:XOM 2021-03-01 22607200 36435100 33527900 28728600 29670900
INFO:root:XOM 2021-12-21 17793700 22551100 19961900 21187800 44338100
INFO:root:XOM 2023-10-11 13297100 19622200 20128800 25363400 22369900
INFO:root:XYL 2020-06-09 824200 1187700 989400 1051000 1188600
INFO:root:XYL 2022-10-07 959700 2155000 1022800 807900 820400
INFO:root:ZBRA 2020-04-06 390700 323900 521000 606000 599600
INFO:root:ZS 2022-09-09 1792400 2846900 1982100 1840500 2254300
INFO:root:ZS 2022-12-02 1349400 603300 1515000 1906300 5204100
INFO:root:ZS 2024-02-22 3434400 1586600 1185300 1257900 2061300
INFO:root:ZTS 2022-07-15 1317300 1301700 1008700 1643000 2271500
